sample,stationary,mean_shift,spread_growth,random_walk
364,0.35179821634140657,2.3517982163414066,-0.2159368674510093,15.485647824676938
365,0.43083389332834376,2.4308338933283435,0.3776923788772004,15.705402788200438
366,-1.2414886770596307,0.7585113229403693,-2.583036171899701,14.2054137751438
367,-0.2968835510768039,1.703116448923196,0.7729849392434058,14.653423430302775
368,-0.6230285835202691,1.3769714164797309,-0.7691024172808355,14.208524977428588
369,-0.0238317924079105,1.9761682075920894,0.6061933365912527,14.558510335132839
370,0.4451069180973875,2.4451069180973874,0.7972496332004141,15.017916328674973
371,0.1498420059775366,2.1498420059775367,-0.2038178028271337,14.900694183794077
372,0.40670632570045506,2.406706325700455,0.5518897678228535,15.21749530590801
373,0.2304167648869709,2.230416764886971,-0.02374983376054654,15.203888275374707
374,0.8974495600606915,2.8974495600606915,1.3276485432923426,15.963087776503215
375,1.0402126844823805,3.0402126844823805,0.8790972026611701,16.46483072494918
376,0.0769112416522213,2.0769112416522213,-0.9605976828758316,15.917614355911974
377,-0.5417551361112687,1.4582448638887313,-1.0339810212714369,15.329712474809373
378,1.41868569632385,3.41868569632385,3.07264821397177,17.073451252799984
379,0.7496159224781807,2.7496159224781804,-0.17936099548715664,16.971855757483855
380,1.4415773160524106,3.4415773160524106,1.754291025773205,17.96366352004936
381,1.2583321199151882,3.2583321199151882,0.6971267991589184,18.3570492503331
382,0.1908867814529832,2.190886781452983,-1.0015586538274355,17.792936759836973
383,-0.6344417280825697,1.3655582719174304,-1.3322730895740738,17.043962962882613
384,-0.2605393473552037,1.7394606526447962,0.2140804232641169,17.16408865237695
385,0.10033081230026969,2.1003308123002697,0.4582502553471997,17.420743073090343
386,0.6745622068402164,2.6745622068402164,1.0989828470808825,18.035106792550398
387,-0.8621961034032539,1.137803896596746,-2.2705392895311793,16.768173365043015
388,-1.112000944468058,0.8879990555319419,-1.067749366025504,16.173490082616908
389,-0.7620667700950903,1.2379332299049097,-0.1706483041383309,16.078623879202652
390,1.1435093980905413,3.1435093980905413,2.884823108897044,17.67937333935025
391,-1.6740729317717922,0.32592706822820783,-4.261324080354166,15.319194768724133
392,-0.5653321109551515,1.4346678890448485,0.7942862616442995,15.758306416832056
393,-0.8792451251865139,1.1207548748134861,-0.9786640726625555,15.218260558218633
394,-0.09616973226874298,1.903830267731257,0.783176728450655,15.649637901061798
395,-0.5496807456414444,1.4503192543585555,-0.8948431024912795,15.157658994781599
396,0.034742616184517905,2.034742616184518,0.6642862869548969,15.522210058350984
397,1.5854836103972942,3.5854836103972945,2.856313351403638,17.086848099037567
398,1.3054866696954688,3.305486669695469,0.6477834215980711,17.44104460249466
399,1.2166919442950936,3.2166919442950936,0.7940842017853073,17.874444544972473
400,1.1028730550119406,3.1028730550119406,0.6844027518099425,18.247302433407356
401,-0.08858968749600327,1.9114103125039967,-1.3797501549820352,17.49698891290419
402,0.4898640393633198,2.4898640393633196,1.0003676119007132,18.04000676476511
403,0.08557186088701116,2.0855718608870113,-0.384519407511017,17.83166020203413
404,-0.7603705276263695,1.2396294723736305,-1.500789417204713,17.019946557875553
405,-0.494770242787448,1.505229757212552,-0.07140054112153492,16.981398631663925
406,-0.5241506191203991,1.475849380879601,-0.42175482176523277,16.754110158215994
407,0.4389894238520063,2.4389894238520062,1.400667365765522,17.50758995354024
408,0.2205544293136798,2.2205544293136796,-0.07977822284597329,17.464750728542715
409,-0.39710939990599603,1.602890600094004,-0.9877320521699047,16.93530867104851
410,1.2177059357780424,3.217705935778042,2.7211355242410287,18.39128024677015
411,1.7190113241467495,3.7190113241467495,1.8505457025801921,19.379668009450075
412,2.3011362324223708,4.301136232422371,2.381537601868464,20.649397447384395
413,1.9883491014680155,3.9883491014680157,1.1417856693613098,21.257064809398987
414,1.083310466446154,3.0833104664461537,-0.2064868384391886,21.14736581496433
415,0.2308928759693773,2.2308928759693774,-0.79026043356118,20.728272411066015
416,-0.1408042694705364,1.8591957305294635,-0.5276681208706547,20.448932416013854
417,0.8632080481299992,2.8632080481299993,1.7933344010388412,21.396623025826173
418,0.6298281091227411,2.629828109122741,0.2121305087110251,21.508526306070916
419,-1.104946278894238,0.8950537211057621,-2.815916655623483,20.025683161703032
420,-0.7020505650535659,1.297949434946434,-0.07434866109941217,19.98660036398601
421,-1.8373345452333425,0.1626654547666575,-2.6986359789293375,18.570496157784806
422,-0.9365348930776509,1.063465106922349,0.31664036936611406,18.73636199184716
423,-1.7657405700581483,0.23425942994185167,-2.3021292003160925,17.532542357635602
424,-2.3233804702491456,-0.3233804702491456,-2.421313367488914,16.268606229421344
425,-1.2754488282277936,0.7245511717722064,0.22755773336057925,16.387185683343038
426,-0.8434836227453901,1.1565163772546099,-0.15035692181758634,16.308971357534325
427,-2.1678518734368426,-0.1678518734368426,-3.20007031837615,14.647209657744718
428,-0.5524874059907476,1.4475125940092524,1.4433597766802235,15.395433375816076
429,1.8316042448898053,3.8316042448898053,4.179940595860641,17.558530064300328
430,-0.3824131973571805,1.6175868026428195,-2.867537855601817,16.077154320009264
431,1.5904018003635947,3.590401800363595,3.5288070924215935,17.897004038787166
432,0.2664516559899496,2.2664516559899495,-1.3359649333714843,17.20921461455896
433,-0.3342196255708052,1.6657803744291948,-0.9613733165885563,16.715123995394183
434,-0.37941899628022535,1.6205810037197748,-0.3486658271198899,16.53623677445644
435,-1.6729286184334793,0.3270713815665207,-2.8217891645544575,15.090959553791096
436,0.29537004337817585,2.295370043378176,2.5407805203913614,16.39008676822936
437,0.6699156544642406,2.6699156544642406,0.9652353471973503,16.882780396666696
438,-0.34950480913462434,1.6504951908653758,-1.4746818267635724,16.13132619485353
439,-0.48678004010247183,1.5132199598975282,-0.544671702115273,15.854249040231831
440,-1.8084274620275933,0.1915725379724067,-2.9858864058113976,14.33788960226572
441,-1.432814217406127,0.5671857825938731,-0.6859361770183274,13.990131862076149
442,0.0765246209963013,2.0765246209963015,1.8497633801823261,14.926345013516126
443,-1.6693749995452598,0.3306250004547402,-3.3947846825969528,13.211055241373085
444,-1.4378653286783685,0.5621346713216315,-0.8648337072279882,12.774814912421872
445,-0.7159274615592093,1.2840725384407907,0.29150045000512875,12.921606648069684
446,0.6186828689123924,2.6186828689123924,2.0851038073085046,13.969845993917602
447,1.720540274088009,3.720540274088009,2.6885242315457,15.319176546658175
448,0.575071208616126,2.575071208616126,-0.9125975103551754,14.861923590821496
449,-0.395264151406166,1.6047358485938341,-1.4799958008340073,14.121616714245654
450,0.2132411702688893,2.2132411702688892,0.9019272011762111,14.572016375358244
451,-0.2353100897603273,1.7646899102396727,-0.7286321076692414,14.208761583436583
452,-0.45120542724968093,1.5487945727503192,-0.6228853353573601,13.8987422100431
453,0.8094604225932034,2.8094604225932036,2.173892195268449,14.978925888986112
454,2.175414123891196,4.175414123891196,3.406274588363679,16.668663759321387
455,1.571116045469027,3.5711160454690267,0.5368394445524997,16.934531330455695
456,0.7504548525503616,2.7504548525503614,-0.38876160198108944,16.74231655572464
457,1.0215348765065055,3.0215348765065055,1.1573061677775063,17.313578520700926
458,-1.2745949035254447,0.7254050964745553,-3.830176111304462,15.426062691271577
459,-0.7830060054663052,1.216993994533695,-0.037092211402152395,15.407813627920538
460,-1.5303804487343644,0.4696195512656356,-2.159221140286915,14.347236782465956
461,1.4711995693995763,3.4711995693995763,4.872597837894822,16.73666462110615
462,1.6029196691174759,3.602919669117476,1.4710594512003385,17.45686454858388
463,1.103121649218917,3.103121649218917,0.289229963966115,17.598234396332312
464,0.4675083602752303,2.46750836027523,-0.3983014731417149,17.40386976707619
465,-2.234451024392678,-0.23445102439267806,-5.162167699275184,14.888913726518375
466,-0.6278660903505918,1.372133909649408,1.4654737423322137,15.60171825080339
467,1.252649293933633,3.252649293933633,3.35530316783908,17.231087198947378
468,0.022769679278535015,2.022769679278535,-1.5032670832126411,16.502267301865732
469,0.6970663184544242,2.697066318454424,1.4118749285860397,17.185671812753036
470,1.1407829476324127,3.1407829476324127,1.495145647004708,17.908214969312795
471,-0.8636578975583928,1.1363421024416072,-3.2086819657932035,16.360087303174954
472,0.4175456086472682,2.417545608647268,1.942559468649741,17.295827650357257
473,1.605308440895834,3.605308440895834,2.816994707501933,18.650608726064732
474,1.1916651828490692,3.191665182849069,0.47584131484754955,18.8790888443763
475,0.6518171150040767,2.651817115004077,-0.1317961642476683,18.815906849670938
476,1.1790537593964183,3.1790537593964183,1.6463043543039337,19.603870340064912
477,-0.8333217197367631,1.166678280263237,-3.2242656229250057,18.0631163646903
478,-0.4067123289826931,1.593287671017307,0.19551573028369343,18.156397067549662
479,0.8103145598254238,2.8103145598254238,2.2134140420666313,19.210739024764703
480,-0.7562465956082224,1.2437534043917777,-2.6124328881947054,17.968303693261227
481,0.5388232517883269,2.538823251788327,2.0903649087593283,18.96087490241449
482,-0.09493570786376565,1.9050642921362344,-0.8821922772397304,18.542645243477725
483,-2.1377883783306966,-0.13778837833069657,-4.396137745904071,16.46181828986529
484,-1.388420981228212,0.611579018771788,-0.2237654958034456,16.356070335635494
485,-1.8049491983342394,0.1950508016657606,-2.0598042502233516,15.384173726038181
486,-0.7637098784677172,1.2362901215322828,0.6776938780258576,15.703433366571007
487,-1.6303670779153425,0.3696329220846575,-2.4920229642537657,14.531292215736295
488,0.0720556619233611,2.072055661923361,2.236438934076559,15.58156812440886
489,-0.6955969247146103,1.3044030752853897,-1.575719092132172,14.842737802540235
490,-0.061000659669398105,1.9389993403306018,0.7612010268053615,15.199095297699603
491,-0.6305803392340398,1.3694196607659603,-1.270760096007716,14.605115354267202
492,-0.7012535156985307,1.2987464843014693,-0.6919014493404511,14.282210042109096
493,0.7710079352301755,2.7710079352301755,2.5576085766221492,15.47397008675839
494,0.6778832073679892,2.677883207367989,0.46272287065271395,15.689248532988275
495,0.011697833225094156,2.011697833225094,-0.8504071479079371,15.294216441792576
496,-1.2444893146223206,0.7555106853776794,-2.6983682818044286,14.0427084272352
497,0.41325768512768457,2.4132576851276846,2.504836348566015,15.202659701136277
498,0.9807657803635208,2.980765780363521,1.5849029546096693,15.935470870423186
499,0.26192389426852075,2.261923894268521,-0.7073120320527466,15.608935296473595
500,0.40046535873556766,2.4004653587355675,0.5278508736489224,15.85224631864805
501,-0.7892983367236509,1.2107016632763492,-2.2370537293529824,14.822668766683059
502,-1.4884238872368942,0.5115761127631058,-2.208431231822578,13.807823881480354
503,-1.7192420408200388,0.28075795917996116,-1.800647835422206,12.981636173002451
504,-0.6781180065170698,1.3218819934829302,0.7714625834762133,13.335063390977405
505,-0.11102490981178165,1.8889750901882183,0.6467615998696723,13.630909285075866
506,-0.8119178767597753,1.1880821232402248,-1.631827702570208,12.88560635420316
507,0.25062387023959,2.2506238702395898,1.6178079002238406,13.623380950498616
508,0.9350678630455339,2.935067863045534,1.7233127763877991,14.408074491400395
509,0.7339488821221989,2.733948882122199,0.38031136303589724,14.580982655695273
510,1.478757897028638,3.478757897028638,2.2874018616913907,15.619371223450592
511,0.5998922876094925,2.5998922876094923,-0.6339724181603715,15.332008772842903
512,0.2469142372837882,2.246914237283788,-0.2497219908941642,15.218987637560994
513,0.6210072172969077,2.6210072172969077,1.0463675686398237,15.691846312487629
514,0.33856032110060363,2.3385603211006036,-0.07544811738887422,15.657802303210088
515,0.9970353911114971,2.9970353911114973,1.762085115760908,16.451701501661223
516,-0.6544468985269902,1.3455531014730098,-2.7845202326338274,15.199033368467335
517,1.0330969205613025,3.0330969205613023,3.1740529333554957,16.62479842814483
518,-0.16141333391686663,1.8385866660831334,-1.741883255244987,15.843526941891184
519,-0.26154585032705213,1.7384541496729478,-0.36775187703530354,15.678829091914253
520,-1.5344702092828717,0.4655297907171283,-3.0804982394433305,14.301286392827611
521,-0.3204598057307928,1.6795401942692072,1.3442374658830132,14.901508712666542
522,1.0815754897580179,3.081575489758018,2.8571274121694312,16.175360085863037
523,1.7199922224735933,3.7199922224735933,2.4058324581912727,17.246407014481818
524,1.865370305746354,3.865370305746354,1.8747458683193858,18.079781986744017
525,-0.4379210865094809,1.562078913490519,-3.5081216073578756,16.522638716786723
526,-1.0449207061839858,0.9550792938160142,-1.7647748336512834,15.740470662508425
527,-1.0895154149505544,0.9104845850494456,-1.0452070261161277,15.277907671268263
528,-1.5884435161693933,0.4115564838306067,-2.115245908494703,14.343173404069201
529,0.16962912125703955,2.1696291212570396,2.5443385242510885,15.465868635027878
530,0.28626178568549165,2.2862617856854914,0.4187085533056073,15.650352947959146
531,0.1472792671861183,2.1472792671861183,-0.05563694566373631,15.62587514373397
532,0.5759032924151777,2.5759032924151777,1.109774575497715,16.113410875837477
533,-0.606077062379159,1.3939229376208409,-2.1693418967520812,15.161791838009211
534,-1.271996965694687,0.728003034305313,-2.0737389330640807,14.25344110974202
535,-1.6446601694496503,0.3553398305503497,-2.01529581861431,13.371979119709183
536,-0.48917515270341944,1.5108248472965806,1.139377515037358,13.869600068675553
537,0.048091287479453404,2.0480912874794535,0.7832765053354209,14.211196447777057
538,0.606947240259849,2.6069472402598493,1.3274894648090643,14.789288915549234
539,1.4425514616855035,3.4425514616855035,2.479921109176988,15.867672033078827
540,-0.49176998202759903,1.508230017972401,-3.1258706762006074,14.510371174039927
541,-0.8555563754571438,1.1444436245428562,-1.2926928123395112,13.949876787799342
542,-0.3657957314015923,1.6342042685984077,0.34076619845220735,14.097414881672035
543,-1.5682205460189955,0.4317794539810045,-3.119672078456051,12.748671774493996
544,-1.473107555944368,0.526892444055632,-1.2327097317395608,12.216496546161025
545,0.1301643693371365,2.1301643693371366,2.352242338204959,13.230525449064782
546,1.1807427511398658,3.180742751139866,2.561484651505088,14.333169578602366
547,1.7851525430976651,3.785152543097665,2.50482646841161,15.409876471016112
548,1.1141092119677876,3.1141092119677873,0.10021899994219091,15.4528941571253
549,0.4564979901375761,2.456497990137576,-0.494531941598877,15.240926620082204
550,1.3534234842581612,3.353423484258161,2.5221949981648977,16.32045131025782
551,0.4394080941118102,2.43940809411181,-0.8718920935141663,15.947805313814733
552,0.6018838466423659,2.601883846642366,0.7925182349098584,16.286044303990014
553,1.6864092321019764,3.686409232101976,3.1096486274554596,17.61132322810657
554,0.6442747388943332,2.644274738894333,-0.8636993347518283,17.243752427739718
555,-0.22398745759570904,1.776012542404291,-1.4366835862505667,16.63320012680741
556,-0.14376374788275043,1.8562362521172495,-0.022082725039559672,16.623828853482085
557,0.5121209300726738,2.512120930072674,1.4120350070735979,17.22220803228441
558,0.7896815738783312,2.7896815738783314,1.1399832419266376,17.704617048119136
559,0.6296667175376325,2.6296667175376323,0.36882870371631643,17.86047482132977
560,0.9342201658629518,2.9342201658629516,1.318594961795757,18.41689495667014
561,-1.0390666444048953,0.9609333555951047,-3.7960427620802504,16.817296212747475
562,-1.4827059789600099,0.5172940210399901,-2.042011919972209,15.958030220430402
563,-0.7263974729532312,1.2736025270467688,0.38844545260378177,16.121256334853175
564,-1.3645000066833073,0.6354999933166927,-2.21312908840731,15.192594811941806
565,-2.1603744463529937,-0.1603744463529937,-3.201875818579853,13.850920369598796
566,-2.504044522206142,-0.5040445222061418,-2.8864676486903273,12.64310051520445
567,-2.4205906365488588,-0.42059063654885875,-2.1973088212742686,11.724936591979276
568,-1.6308292727536768,0.36917072724632316,-0.42771403301898364,11.546461701154914
569,-2.0011233796438463,-0.001123379643846345,-2.454131236206983,10.523835885163274
570,-0.9657751892853155,1.0342248107146845,0.5645023005378603,10.758734723664267
571,1.11675902909469,3.1167590290946903,4.081981805764383,12.454958866330147
572,0.5224291083146491,2.522429108314649,-0.3557572241180553,12.307332557187982
573,1.5881563757398405,3.5881563757398407,3.0760889407189396,13.582031467939032
574,1.2413255673328158,3.241325567332816,0.6970032493893148,13.870463209827944
575,-0.37502815895710395,1.6249718410428962,-2.709823309378418,12.750639710471152
576,-0.4814264703628849,1.518573529637115,-0.6213330519131646,12.49423013548253
577,-1.270690623743349,0.7293093762566509,-2.3824654370742677,11.512395393956911
578,0.0055210100111511284,2.005521010011151,1.8659932417133511,12.280330778214072
579,-1.1497828080134747,0.8502171919865253,-2.8057371718437247,11.127235364193908
580,0.6327030161115774,2.632703016111577,3.22252897661477,12.44980806511357
581,0.9578097522375701,2.95780975223757,1.410720664552532,13.027996007684195
582,-1.4476242490388485,0.5523757509611515,-4.940986363786586,11.005685907302805
583,-0.0842331348202171,1.915766865179783,1.9189521587659955,11.790027321905898
584,1.5024764812476699,3.50247648124767,3.8047604531555206,13.343043684045698
585,0.11096217713396728,2.1109621771339673,-1.939356584670627,12.552519972431064
586,1.0518295191700124,3.0518295191700124,2.420364993768103,13.537772185320696
587,-1.16728402019924,0.83271597980076,-4.42389896771584,11.739390453619448
588,-0.4482138004735416,1.5517861995264584,0.6211303513917805,11.99154706526545
589,-1.9303176419709138,0.06968235802908618,-4.098001305329266,10.330157703578662
590,-0.6757995955342185,1.3242004044657816,1.1914815846155322,10.812548693226992
591,-2.1934425074031294,-0.1934425074031294,-4.4221482708637225,9.024585943144393
592,-3.948935711850548,-1.948935711850548,-6.520639320017968,6.391715735735723
593,-1.9732682585253687,0.02673174147463131,0.9822978329431683,6.787808904320682
594,1.1039288132593128,3.103928813259313,5.681529266205541,9.075698672695216
595,0.06668771231390491,2.0666877123139047,-1.481218418895303,8.480029097053533
596,0.870178174023966,2.870178174023966,2.0670983519316057,9.310194643689156
597,0.6328180008090499,2.63281800080905,0.27603843483378987,9.420905740083827
598,0.0561860608607363,2.0561860608607363,-0.8076816996806835,9.097401000459133
599,0.6490959216204591,2.649095921620459,1.5384607127600434,9.71278528556315
