x,pdf_k1,cdf_k1,pdf_k2,cdf_k2,pdf_k3,cdf_k3,pdf_k5,cdf_k5,pdf_k10,cdf_k10
5.669999999999999,0.009837702390583855,0.9827425439168802,0.029359262916936153,0.9412814741661277,0.055779772554610495,0.8711829988076593,0.10542377012821376,0.6603354585512315,0.07902166195109218,0.15781531083413758
5.679999999999999,0.0097800160916752,0.9828406322138876,0.029212832982250424,0.9415743340354992,0.05555049140071515,0.8717396494124572,0.10517559705202068,0.6613884553084164,0.0791837005707974,0.15860633818886474
5.689999999999999,0.009722683121712,0.9829381454164751,0.029067133369910757,0.9418657332601785,0.05532206696254127,0.8722940114913925,0.10492752033895324,0.6624389708134859,0.07934508770583873,0.15939898267393549
5.699999999999999,0.009665701179594194,0.9830350870464128,0.02892216043741924,0.9421556791251615,0.055094496723686874,0.8728460935990394,0.10467954377500506,0.6634870060490294,0.07950582148425984,0.1601932377651236
5.709999999999999,0.009609067980536701,0.983131460602542,0.028777910560445034,0.9424441788791099,0.05486777816886456,0.8733959042648127,0.10443167111473882,0.6645325620353351,0.07966590005736,0.1609890969196002
5.719999999999999,0.009552781255940033,0.9832272695609368,0.02863438013273369,0.9427312397345327,0.054641908783977004,0.8739434519929825,0.10418390608144949,0.6655756398300836,0.07982532159964337,0.1617865535761654
5.729999999999999,0.009496838753262028,0.9833225173750654,0.02849156556601704,0.9430168688679659,0.05441688605619142,0.8744887452626827,0.10393625236732557,0.6666162405280316,0.0799840843087667,0.16258560115548001
5.739999999999999,0.00944123823589078,0.9834172074759512,0.028349463289923462,0.9433010734201531,0.05419270747401306,0.8750317925279252,0.10368871363361165,0.6676543652607019,0.08014218640548726,0.16338623306029693
5.749999999999999,0.00938597748301873,0.9835113432723298,0.028208069751888686,0.9435838604962227,0.05396937052735769,0.8755726022176146,0.10344129351076885,0.6686900151960773,0.08029962613360872,0.16418844267569194
5.759999999999999,0.009331054289517877,0.9836049281508078,0.028067381417066873,0.9438652371658662,0.05374687270762298,0.8761111827355619,0.10319399559863612,0.6697231915382902,0.08045640175992863,0.1649922233692938
5.769999999999999,0.009276466465816131,0.9836979654760178,0.027927394768242332,0.9441452104635153,0.05352521150775909,0.8766475424604999,0.10294682346658998,0.6707538955273203,0.08061251157418245,0.16579756849151434
5.7799999999999985,0.00922221183777477,0.9837904585907745,0.027788106305741554,0.9444237873885168,0.05330438442233817,0.8771816897460983,0.10269978065370482,0.6717821284386893,0.08076795388898983,0.16660447137577677
5.789999999999999,0.009168288246566998,0.9838824108162277,0.0276495125473457,0.9447009749053086,0.053084388947622914,0.8777136329209821,0.10245287066891219,0.6728078915831572,0.08092272703979762,0.16741292533874497
5.799999999999999,0.009114693548557639,0.9839738254520148,0.027511610028203626,0.9449767799435927,0.05286522258163431,0.8782433802887465,0.10220609699115962,0.6738311863064272,0.08107682938482445,0.16822292368055097
5.809999999999999,0.00906142561518386,0.9840647057764127,0.027374395300745154,0.9452512093985097,0.05264688282421821,0.8787709401279762,0.1019594630695692,0.6748520139888379,0.08123025930500348,0.1690344596850228
5.8199999999999985,0.009008482332836965,0.984155055046487,0.02723786493459495,0.9455242701308101,0.052429367177111136,0.8792963206922648,0.10171297232359557,0.6758703760450737,0.08138301520392452,0.16984752661991098
5.829999999999999,0.00895586160274532,0.984244876498242,0.02710201551648674,0.9457959689670266,0.052212673144005156,0.8798195302102316,0.1014666281431833,0.6768862739238649,0.08153509550777643,0.17066211773711532
5.839999999999999,0.008903561340858217,0.9843341733467676,0.02696684365017802,0.9460663126996439,0.05199679823061197,0.8803405768855439,0.10122043388892465,0.6778997091076939,0.081686498665288,0.1714782262729095
5.849999999999999,0.008851579477730897,0.9844229487863867,0.026832345956365078,0.9463353080872698,0.051781739944725715,0.8808594688969353,0.10097439289221513,0.6789106831125049,0.08183722314766884,0.17229584544816803
5.8599999999999985,0.008799913958410456,0.9845112059908,0.026698519072598563,0.9466029618548029,0.0515674957962853,0.8813762143982296,0.10072850845541055,0.6799191974874079,0.08198726744854946,0.17311496846858873
5.869999999999999,0.00874856274232295,0.9845989481132308,0.0265653596531994,0.9468692806936012,0.051354063297435686,0.8818908215183593,0.1004827838519825,0.6809252538143946,0.082136630083921,0.17393558852491814
5.879999999999999,0.008697523803161288,0.984686178286568,0.02643286436917519,0.9471342712616496,0.05114143996258837,0.8824032983613912,0.10023722232667324,0.681928853708045,0.08228530959207414,0.17475769879317388
5.889999999999999,0.008646795128774332,0.9847728996235083,0.026301029908136927,0.9473979401837261,0.050929623308480845,0.8829136530065467,0.09999182709565069,0.6829299988152451,0.08243330453353753,0.17558129243486825
5.899999999999999,0.008596374721056845,0.9848591152166974,0.02616985297421621,0.9476602940515676,0.05071861085423537,0.8834218935082269,0.09974660134666281,0.6839286908149013,0.08258061349101596,0.17640636259722905
5.909999999999999,0.008546260595840419,0.9849448281388696,0.026039330287982856,0.9479213394240343,0.05050840012141687,0.883928027896036,0.09950154823919119,0.6849249314176535,0.0827272350693276,0.17723290241342218
5.919999999999999,0.00849645078278549,0.9850300414429867,0.025909458586362927,0.9481810828272742,0.05029898863409009,0.8844320641748066,0.0992566709046044,0.6859187223655971,0.08287316789534124,0.178060905002772
5.929999999999999,0.008446943325274134,0.9851147581623757,0.02578023462255711,0.9484395307548857,0.05009037391887561,0.8849340103246247,0.09901197244631074,0.6869100654320028,0.08301841061791215,0.1788903634709818
5.939999999999999,0.008397736280303953,0.9851989813108658,0.025651655165959575,0.9486966896680809,0.04988255350500547,0.8854338743008549,0.09876745593991078,0.6878989624210331,0.08316296190781869,0.17972127091035234
5.949999999999999,0.008348827718382806,0.9852827138829237,0.025523717002077204,0.9489525659958455,0.04967552492437766,0.8859316640341688,0.09852312443334904,0.6888854151674703,0.08330682045769704,0.1805536204000023
5.959999999999999,0.008300215723424514,0.9853659588537885,0.02539641693244926,0.9492071661351015,0.04946928571161009,0.8864273874305684,0.09827898094706533,0.6898694255364375,0.08344998498197667,0.18138740500608533
5.969999999999999,0.008251898392645472,0.9854487191796047,0.025269751774567358,0.9494604964508653,0.04926383340409345,0.8869210523714177,0.09803502847414591,0.6908509954231258,0.08359245421681458,0.18222261778200793
5.979999999999999,0.008203873836462141,0.9855309977975553,0.025143718361795953,0.9497125632764081,0.04905916554204361,0.8874126667134681,0.09779126998047358,0.6918301267525209,0.08373422692002924,0.18305925176864707
5.989999999999998,0.008156140178389486,0.9856127976259929,0.02501831354329316,0.9499633729134137,0.048855279668553006,0.8879022382888869,0.0975477084048775,0.692806821479132,0.08387530187103395,0.18389729999456558
5.999999999999999,0.008108695554940242,0.9856941215645704,0.02489353418393198,0.950212931632136,0.048652173329641495,0.8883897749052875,0.09730434665928296,0.693781081586722,0.08401567787077038,0.18473675547622775
6.009999999999999,0.008061538115525162,0.9857749724943703,0.024769377164221947,0.9504612456715561,0.0484498440743062,0.8888752843457581,0.0970611876288601,0.6947529090880381,0.08415535374164054,0.18557761121821564
6.019999999999999,0.008014666022353971,0.9858553532780336,0.024645839380231092,0.9507083212395379,0.048248289454570895,0.8893587743688919,0.09681823417217221,0.6957223060245478,0.08429432832743956,0.18641986021344142
6.0299999999999985,0.007968077450337365,0.9859352667598865,0.024522917743508385,0.9509541645129832,0.048047507025534286,0.889840252708818,0.09657548912132391,0.6966892744661703,0.08443260049328698,0.18726349544336235
6.039999999999999,0.007921770586989731,0.9860147157660678,0.024400609181006488,0.951198781637987,0.04784749434541796,0.8903197270752317,0.0963329552821082,0.6976538165110153,0.08457016912555781,0.188108509878193
6.049999999999999,0.007875743632332802,0.9860937031046539,0.024278910635004994,0.95144217872999,0.04764824897561345,0.8907972051534271,0.09609063543415375,0.6986159342851194,0.08470703313181419,0.18895489647711775
6.059999999999999,0.007829994798800054,0.9861722315657835,0.0241578190630339,0.9516843618739322,0.04744976848072837,0.891272694604327,0.09584853233107121,0.6995756299421845,0.0848431914407353,0.18980264818850232
6.0699999999999985,0.007784522311142037,0.9862503039217815,0.02403733143779761,0.9519253371244047,0.04725205042863215,0.8917462030645172,0.09560664870059898,0.7005329056633192,0.08497864300204724,0.19065175795010467
6.079999999999999,0.007739324406332416,0.9863279229272812,0.02391744474709919,0.9521651105058015,0.04705509239050108,0.892217738146279,0.09536498724474882,0.7014877636567812,0.08511338678645317,0.1915022186892846
6.089999999999999,0.007694399333474946,0.9864050913193466,0.023798155993765165,0.9524036880124697,0.0468588919408624,0.8926873074376217,0.0951235506399507,0.7024402061577203,0.08524742178556201,0.19235402332321377
6.099999999999999,0.007649745353711128,0.9864818118175931,0.023679462195570475,0.952641075608859,0.04666344665763788,0.893154918502317,0.09488234153719698,0.7033902354279227,0.08538074701181762,0.19320716475908417
6.1099999999999985,0.007605360740128757,0.9865580871243068,0.023561360385163974,0.952877279229672,0.0464687541221867,0.8936205788799333,0.09464136256218686,0.70433785375556,0.0855133614984272,0.19406163589431563
6.119999999999999,0.007561243777671196,0.9866339199245647,0.02344384760999425,0.9531123047800115,0.0462748119193477,0.8940842960858695,0.09440061631546924,0.7052830634549301,0.08564526429928951,0.19491742961676456
6.129999999999999,0.007517392763047458,0.9867093128863518,0.023326920932235824,0.9533461581355284,0.04608161763748091,0.8945460776113899,0.09416010537258593,0.7062258668662182,0.08577645448892228,0.19577453880492834
6.139999999999999,0.007473806004643078,0.9867842686606785,0.023210577428715646,0.9535788451425687,0.04588916886850847,0.8950059309236614,0.09391983228421398,0.707166266355233,0.08590693116238976,0.1966329563281535
6.149999999999999,0.007430481822431672,0.9868587898816973,0.023094814190840068,0.9538103716183198,0.04569746320795479,0.8954638634657877,0.0936797995763073,0.7081042643131729,0.08603669343522966,0.19749267504683857
6.159999999999999,0.007387418547887379,0.986932879166818,0.022979628324522113,0.9540407433509558,0.04550649825498626,0.8959198826568457,0.09344000975023845,0.7090398631563689,0.08616574044337995,0.19835368781264012
6.169999999999999,0.007344614523897929,0.9870065391168223,0.022865016950109132,0.9542699660997818,0.04531627161245025,0.8963739958919218,0.09320046528293931,0.7099730653260431,0.0862940713431048,0.19921598746867591
6.179999999999999,0.007302068104678527,0.9870797723159772,0.022750977202310795,0.9544980455953784,0.045126780886913305,0.8968262105421508,0.0929611686270413,0.7109038732880681,0.08642168531092106,0.20007956684972691
6.189999999999999,0.007259777655686433,0.9871525813321487,0.02263750623012746,0.9547249875397451,0.04493802368869901,0.8972765339547504,0.09272212221101556,0.7118322895327203,0.08654858154352343,0.20094441878244132
6.199999999999998,0.007217741553536313,0.9872249687169126,0.022524601196778918,0.9549507976064422,0.044749997631925095,0.8977249734530625,0.09248332843931183,0.7127583165744389,0.08667475925771019,0.20181053608553387
6.209999999999999,0.0071759581859162525,0.9872969370056667,0.022412259279633445,0.955175481440733,0.04456270033453995,0.8981715363365868,0.09224478969249762,0.7136819569515914,0.08680021769030777,0.202677911569988
6.219999999999999,0.007134425951504579,0.9873684887177404,0.022300477670137275,0.9553990446597255,0.0443761294183585,0.8986162298810234,0.09200650832739654,0.7146032132262305,0.08692495609809583,0.20354653803925515
6.229999999999999,0.007093143259887235,0.9874396263565048,0.022189253573744346,0.9556214928525113,0.04419028250909749,0.8990590613383098,0.09176848667722572,0.7155220879838583,0.08704897375773124,0.20441640828945387
6.239999999999998,0.007052108531476024,0.9875103524094809,0.022078584209846448,0.9558428315803071,0.04400515723641038,0.8995000379366602,0.09153072705173355,0.7164385838331928,0.08717226996567268,0.2052875151095686
6.249999999999999,0.007011320197427418,0.9875806693484477,0.021968466811703717,0.9560630663765926,0.043820751233921366,0.899939166880605,0.09129323173733617,0.7173527034059326,0.08729484403810386,0.20615985128164677
6.259999999999999,0.00697077669956214,0.9876505796295489,0.021858898626375477,0.9562822027472491,0.04363706213925901,0.9003764553510308,0.09105600299725371,0.7182644493565236,0.0874166953108574,0.20703340958099625
6.269999999999999,0.006930476490285358,0.9877200856933998,0.021749876914651384,0.9565002461706972,0.043454087594089225,0.9008119105052214,0.09081904307164643,0.7191738243619284,0.08753782313933785,0.20790818277638082
6.2799999999999985,0.006890418032507598,0.9877891899651918,0.021641398950982965,0.9567172020980341,0.043271825244147764,0.9012455394768965,0.09058235417774924,0.720080831121398,0.08765822689844506,0.20878416363021607
6.289999999999999,0.00685059979956631,0.9878578948547982,0.021533462023415467,0.956933075953169,0.04309027273927209,0.901677349376254,0.09034593851000704,0.7209854723562398,0.0877779059824959,0.20966134489876415
6.299999999999999,0.006811020275148069,0.9879262027568771,0.0214260634335201,0.9571478731329598,0.04290942773343282,0.9021073472900116,0.09010979824020887,0.7218877508095939,0.08789685980514793,0.2105397193323259
6.309999999999999,0.00677167795321148,0.987994116050975,0.02131920049632651,0.957361599007347,0.04272928788476443,0.902535540281446,0.08987393551762109,0.7227876692462042,0.08801508779932045,0.21141927967543667
6.3199999999999985,0.006732571337910684,0.988061637101629,0.021212870540255706,0.9575742589194886,0.04254985085559552,0.9029619353904379,0.08963835246912119,0.7236852304521955,0.08813258941711712,0.21230001866705547
6.329999999999999,0.0066936989435195365,0.9881287682584684,0.02110707090705324,0.9577858581858935,0.04237111431247867,0.9033865396335111,0.08940305119932997,0.7245804372348513,0.08824936412974713,0.21318192904075972
6.339999999999999,0.006655059294356393,0.9881955118563157,0.021001798951722783,0.9579964020965545,0.042193075926219584,0.9038093600038766,0.08916803379074396,0.7254732924223887,0.08836541142744715,0.21406500352493216
6.349999999999999,0.006616650924709561,0.9882618702152862,0.020897052042459965,0.9582058959150801,0.04201573337190569,0.9042304034714748,0.08893330230386699,0.7263637988637416,0.08848073081940198,0.21494923484295395
6.3599999999999985,0.006578472378763297,0.9883278456408878,0.020792827560586598,0.9584143448788268,0.04183908432893456,0.9046496769830187,0.08869885877734121,0.727251959428337,0.08859532183366571,0.21583461571339244
6.369999999999999,0.006540522210524548,0.9883934404241194,0.020689122900485198,0.9586217541990296,0.04166312648104139,0.9050671874620366,0.08846470522807788,0.7281377770058813,0.08870918401708264,0.21672113885018907
6.379999999999999,0.006502798983750196,0.9884586568415688,0.020585935469533877,0.9588281290609323,0.04148785751632626,0.9054829418089162,0.0882308436513871,0.7290212545061423,0.08882231693520738,0.21760879696284782
6.389999999999999,0.0064653012718749224,0.9885234971555097,0.02048326268804148,0.9590334746239171,0.041313275127280724,0.9058969469009481,0.08799727602110793,0.7299023948587318,0.08893472017222549,0.21849758275662073
6.399999999999999,0.006428027657939713,0.9885879636139984,0.02038110198918312,0.9592377960216337,0.04113937701081418,0.9063092095923698,0.08776400428973691,0.7307812010128969,0.08904639333087361,0.2193874889326955
6.409999999999998,0.006390976734520961,0.9886520584509692,0.020279450818936007,0.959441098362128,0.040966160868279373,0.9067197367144102,0.08753103038855685,0.7316576759372968,0.08915733603235895,0.220278508188379
6.419999999999999,0.006354147103660066,0.9887157838863295,0.02017830663601558,0.9596433867279688,0.040793624405497636,0.9071285350753344,0.08729835622776495,0.7325318226198041,0.08926754791627928,0.22117063321728217
6.429999999999999,0.006317537376793767,0.9887791421260546,0.02007766691181202,0.959844666176376,0.04062176533278393,0.9075356114604867,0.08706598369660014,0.7334036440672865,0.08937702864054264,0.22206385670950377
6.439999999999999,0.006281146174684875,0.9888421353622803,0.019977529130326965,0.9600449417393461,0.04045058136497059,0.9079409726323392,0.08683391466347015,0.7342731433053996,0.08948577788128631,0.22295817135181256
6.449999999999998,0.006244972127353744,0.9889047657733966,0.019877890788110666,0.9602442184237787,0.04028007022143163,0.9083446253305335,0.08660215097607801,0.7351403233783773,0.08959379533279563,0.22385356982782983
6.459999999999999,0.006209013874010193,0.9889670355241397,0.01977874939419937,0.9604425012116012,0.04011022962610583,0.9087465762719279,0.0863706944615479,0.7360051873488327,0.08970108070742383,0.22475004481821018
6.469999999999999,0.006173270062986048,0.9890289467656834,0.01968010247005308,0.9606397950598938,0.03994105730751973,0.9091468321506441,0.08613954692655085,0.7368677382975423,0.08980763373551044,0.22564758900082124
6.479999999999999,0.006137739351668207,0.9890905016357306,0.019581947549493547,0.9608361049010129,0.03977255099880999,0.9095453996381109,0.08590871015742957,0.7377279793232521,0.08991345416529936,0.22654619505092427
6.489999999999998,0.006102420406432277,0.9891517022586027,0.019484282178642648,0.9610314356427146,0.039604708437745474,0.9099422853831121,0.08567818592032268,0.7385859135424664,0.09001854176285833,0.22744585564135117
6.499999999999999,0.00606731190257674,0.9892125507453297,0.01938710391586101,0.961225792168278,0.039437527366748826,0.9103374960118321,0.08544797596128904,0.7394415440892543,0.09012289631199641,0.22834656344268467
6.509999999999999,0.0060324125242576755,0.9892730491937385,0.019290410331687026,0.961419179336626,0.03927100553291747,0.9107310381279036,0.0852180820064309,0.740294874115042,0.09022651761418254,0.2292483111234327
6.519999999999999,0.005997720964424006,0.989333199688542,0.019194199008776044,0.9616116019824479,0.03910514068804454,0.9111229183124532,0.08498850576201676,0.7411459067884193,0.09032940548846354,0.23015109135020667
6.5299999999999985,0.00596323592475327,0.9893930043014265,0.01909846754183998,0.9618030649163201,0.03893993058863887,0.9115131431241488,0.08475924891460396,0.7419946452949413,0.09043155977138193,0.2310548967878956
6.539999999999999,0.005928956115587938,0.9894524650911379,0.019003213537587164,0.9619935729248257,0.03877537299594511,0.9119017190992477,0.08453031313116036,0.7428410928369269,0.09053298031689364,0.23195972009984103
6.549999999999999,0.005894880255872209,0.9895115841035689,0.01890843461466255,0.9621831307706749,0.03861146567596301,0.9122886527516428,0.08430170005918582,0.7436852526332711,0.0906336669962855,0.23286555394801112
6.559999999999999,0.005861007073089393,0.9895703633718442,0.018814128403588114,0.9623717431928238,0.03844820639946642,0.9126739505729113,0.08407341132683321,0.7445271279192448,0.09073361969809327,0.23377239099317276
6.5699999999999985,0.005827335303199707,0.989628804916406,0.018720292546703675,0.9625594149065927,0.03828559294202211,0.9130576190323618,0.08384544854302832,0.7453667219463047,0.09083283832801828,0.23468022389506477
6.579999999999999,0.005793863690578684,0.9896869107450982,0.01862692469810791,0.9627461506037842,0.03812362308400773,0.9134396645770829,0.08361781329759023,0.7462040379819022,0.09093132280884522,0.2355890453125677
6.589999999999999,0.005760590987955976,0.98974468285325,0.018534022523599758,0.9629319549528005,0.037962294610629894,0.9138200936319902,0.08339050716135027,0.7470390793092901,0.09102907308035918,0.23649884790387543
6.599999999999999,0.00572751595635475,0.9898021232237597,0.01844158370062001,0.96311683259876,0.037801605311941364,0.9141989125998767,0.08316353168627091,0.7478718492273351,0.09112608909926243,0.23740962432666443
6.6099999999999985,0.005694637365031516,0.9898592338271771,0.01834960591819328,0.9633007881636134,0.03764155298285829,0.9145761278614606,0.0829368884055644,0.7487023510503317,0.09122237083909152,0.23832136723826175
6.619999999999999,0.00566195399141643,0.9899160166217852,0.018258086876870208,0.9634838262462596,0.03748213542317675,0.9149517457754317,0.08271057883380999,0.7495305881078119,0.09131791829013426,0.23923406929581517
6.629999999999999,0.005629464621054166,0.989972473553682,0.018167024288670005,0.96366595142266,0.03732335043758911,0.9153257726785039,0.08248460446707186,0.7503565637443601,0.09141273145934639,0.2401477231564566
6.639999999999999,0.005597168047545151,0.9900286065568615,0.01807641587702322,0.9638471682459535,0.03716519583569984,0.915698214885462,0.08225896678301557,0.7511802813194312,0.0915068103702681,0.24106232147747245
6.649999999999999,0.005565063072487378,0.9900844175532936,0.01798625937671484,0.9640274812465703,0.03700766943204109,0.9160690786892112,0.08203366724102443,0.752001744207162,0.09160015506294077,0.24197785691646598
6.659999999999998,0.005533148505418612,0.9901399084530037,0.017896552533827662,0.9642068949323447,0.03685076904608795,0.9164383703608279,0.0818087072823152,0.752820955796197,0.09169276559382317,0.24289432213152332
6.669999999999999,0.0055014231637590776,0.9901950811541524,0.017807293105685944,0.9643854137886281,0.036694492502273024,0.9168060961496063,0.08158408833005366,0.7536379194894991,0.0917846420357084,0.2438117097813775
6.679999999999999,0.005469885872754661,0.9902499375431135,0.017718478860799334,0.9645630422784014,0.036538837630001174,0.9171722622831114,0.08135981178946919,0.7544526387041733,0.0918757844776399,0.2447300125255693
6.689999999999999,0.005438535465420522,0.9903044794945522,0.01763010757880708,0.9647397848423859,0.03638380226366332,0.9175368749672256,0.08113587904796911,0.7552651168712874,0.09196619302482745,0.24564922302461256
6.699999999999998,0.005407370782485132,0.9903587088715025,0.017542177050422533,0.9649156458991549,0.03622938424265037,0.9178999403862014,0.08091229147525249,0.7560753574356968,0.09205586779856434,0.24656933394015262
6.709999999999999,0.0053763906723348085,0.9904126275254437,0.017454685077377886,0.9650906298452442,0.03607558141136659,0.9182614647027104,0.08068905042342323,0.756883363855864,0.09214480893614235,0.24749033793512815
6.719999999999999,0.00534559399095872,0.9904662372963775,0.01736762947236929,0.9652647410552614,0.035922391619242613,0.9186214540578922,0.08046615722710339,0.7576891396036857,0.09223301659076878,0.2484122276739306
6.729999999999999,0.005314979601894216,0.9905195400129031,0.017281008059002064,0.9654379838819959,0.03576981272074809,0.9189799145714068,0.0802436132035449,0.758492688164317,0.09232049093148205,0.24933499582256208
6.739999999999998,0.0052845463761727425,0.9905725374922925,0.01719481867173637,0.9656103626565272,0.03561784257540427,0.9193368523414839,0.08002141965274152,0.7592940130360009,0.09240723214306779,0.2502586350487947
6.749999999999999,0.005254293192266037,0.9906252315405651,0.01710905915583303,0.9657818816883339,0.035466479047795776,0.9196922734449735,0.07979957785754047,0.7600931177298923,0.09249324042597502,0.25118313802232617
6.759999999999999,0.005224218936032931,0.9906776239525625,0.017023727367299686,0.9659525452654006,0.03531572000758264,0.9200461839373971,0.07957808908375283,0.7608900057698916,0.09257851599623193,0.252108497414937
6.769999999999999,0.005194322500666381,0.9907297165120211,0.01693882117283718,0.9661223576543256,0.03516556332951138,0.9203985898529984,0.07935695458026396,0.7616846806924704,0.09266305908536167,0.25303470590064536
6.7799999999999985,0.005164602786641048,0.9907815109916461,0.01685433844978622,0.9662913231004275,0.03501600689342634,0.9207494972047937,0.07913617557914346,0.7624771460465066,0.09274686994029842,0.2539617561558617
6.789999999999999,0.005135058701661301,0.9908330091531834,0.016770277086074325,0.9664594458278514,0.034867048584280254,0.9210989119846229,0.07891575329575426,0.7632674053931142,0.09282994882330323,0.25488964085954324
6.799999999999999,0.005105689160609539,0.9908842127474917,0.016686634980163047,0.9666267300396739,0.0347186862921449,0.9214468401632019,0.07869568892886167,0.7640554623054789,0.0929122960118798,0.2558183526933447
6.809999999999999,0.005076493085495005,0.9909351235146145,0.01660341004099537,0.9667931799180093,0.03457091791222102,0.9217932876901727,0.07847598366074163,0.7648413203686892,0.09299391179869038,0.2567478843417733
6.8199999999999985,0.005047469405402978,0.9909857431838509,0.01652060018794348,0.966958799624113,0.0344237413448483,0.9221382604941543,0.07825663865728844,0.7656249831795773,0.09307479649147131,0.2576782284923369
6.829999999999999,0.005018617056444351,0.9910360734738256,0.016438203350756738,0.9671235932984865,0.03427715449551494,0.9224817644827958,0.07803765506812228,0.766406454346551,0.09315495041294919,0.2586093778356966
6.839999999999999,0.004989934981705661,0.9910861160925597,0.01635621746950992,0.9672875650609802,0.03413115527486672,0.9228238055428264,0.07781903402669611,0.767185737489434,0.09323437390075665,0.2595413250658153
6.849999999999999,0.004961422131199434,0.9911358727375398,0.01627464049455173,0.9674507190108965,0.03398574159871612,0.9231643895401076,0.07760077665040177,0.7679628362393038,0.09331306730734741,0.260474062880106
6.8599999999999985,0.004933077461814994,0.9911853450957867,0.016193470386453537,0.967613059227093,0.033840911388050864,0.923503522319685,0.0773828840406763,0.7687377542383325,0.09339103099991324,0.2614075839795806
6.869999999999998,0.004904899937269624,0.9912345348439248,0.01611270511595842,0.9677745897680832,0.03369666256904232,0.92384120970584,0.07716535728310683,0.7695104951396263,0.09346826536029879,0.2623418810689952
6.879999999999999,0.004876888528060116,0.9912834436482492,0.01603234266393039,0.9679353146721392,0.03355299307305357,0.9241774575021419,0.0769481974475362,0.7702810626070694,0.09354477078491795,0.263276946856999
6.889999999999999,0.0048490422114147004,0.9913320731647938,0.01595238102130399,0.968095237957392,0.03340990083664727,0.9245122714914993,0.07673140558816653,0.7710494603151663,0.09362054768466944,0.26421277405627613
6.899999999999999,0.004821359971245367,0.9913804250393983,0.01587281818903398,0.9682543636219321,0.03326738380159306,0.9248456574362122,0.07651498274366396,0.771815691948884,0.09369559648485258,0.2651493553836921
6.909999999999998,0.004793840798100562,0.9914285009077747,0.015793652178045407,0.9684126956439092,0.03312543991487488,0.9251776210780249,0.0762989299372617,0.7725797612035016,0.09376991762508328,0.2660866835604383
6.919999999999999,0.004766483689118199,0.9914763023955734,0.01571488100918387,0.9685702379816323,0.03298406712869794,0.9255081681381776,0.07608324817686317,0.7733416717844506,0.09384351155921003,0.2670247513121718
6.929999999999999,0.004739287647979143,0.9915238311184491,0.015636502713166044,0.968726994573668,0.03284326340049545,0.9258373043174581,0.07586793845514443,0.7741014274071693,0.09391637875522951,0.2679635513691604
6.939999999999999,0.004712251684860953,0.9915710886821257,0.01555851533053045,0.9688829693389391,0.03270302669293501,0.9261650352962558,0.07565300174965628,0.7748590317969432,0.09398851969520254,0.2689030764664213
6.949999999999998,0.004685374816392058,0.9916180766824612,0.015480916911588458,0.969038166176823,0.03256335497392481,0.9264913667346116,0.07543843902292574,0.7756144886887602,0.09405993487517039,0.2698433193438629
6.959999999999999,0.004658656065606258,0.9916647967055118,0.015403705516375543,0.9691925889672489,0.03242424621661958,0.9268163042722726,0.07522425122255738,0.7763678018271578,0.09413062480507048,0.2707842727464234
6.969999999999999,0.004632094461897595,0.9917112503275961,0.015326879214602828,0.9693462415707943,0.03228569839942623,0.9271398535287436,0.07501043928133357,0.777118974966077,0.09420059000865254,0.2717259294242086
6.979999999999999,0.00460568904097554,0.9917574391153583,0.015250436085608754,0.9694991278287824,0.03214770950600925,0.92746202010334,0.0747970041173148,0.7778680118687109,0.09426983102339459,0.272668282132632
6.989999999999998,0.004579438844820591,0.9918033646258309,0.015174374218311113,0.9696512515633777,0.03201027752529594,0.927782809575239,0.07458394663393948,0.7786149163073603,0.09433834840041924,0.27361132363254914
6.999999999999999,0.004553342921640175,0.9918490284064972,0.015098691711159263,0.9698026165776815,0.03187340045148123,0.9281022275035348,0.07437126772012287,0.7793596920632893,0.09440614270440983,0.2745550466903955
7.009999999999999,0.004527400325824886,0.9918944319953542,0.015023386672086582,0.9699532266558268,0.03173707628403246,0.9284202794272893,0.07415896825035587,0.7801023429265774,0.09447321451352621,0.27549944407831944
7.019999999999999,0.004501610117905092,0.9919395769209728,0.014948457218463173,0.9701030855630737,0.031601303027693775,0.9287369708655854,0.07394704908480336,0.7808428726959783,0.09453956441932211,0.27644450857431985
7.0299999999999985,0.00447597136450785,0.99198446470256,0.014873901477048791,0.9702521970459024,0.031466078692490206,0.9290523073175796,0.073735511069402,0.7815812851787758,0.09460519302666051,0.2773902329623765
7.039999999999999,0.004450483138314176,0.9920290968500196,0.014799717583946005,0.970400564832108,0.03133140129373183,0.929366294262556,0.0735243550359573,0.7823175841906418,0.0946701009536301,0.27833661003258375
7.049999999999999,0.004425144518016648,0.992073474864012,0.01472590368455365,0.9705481926308926,0.03119726885201739,0.9296789371599772,0.07331358180224083,0.7830517735554953,0.09473428883146254,0.2792836325812837
7.059999999999999,0.004399954588277311,0.9921176002360145,0.014652457933520385,0.9706950841329592,0.031063679393237825,0.9299902414495389,0.07310319217208636,0.7837838571053667,0.09479775730444817,0.28023129341119535
7.0699999999999985,0.0043749124396859265,0.9921614744483807,0.014579378494698605,0.9708412430106028,0.030930630948579473,0.9303002125512219,0.07289318693548559,0.7845138386802503,0.09486050702985305,0.2811795853315461
7.079999999999998,0.004350017168718536,0.9922050989743996,0.014506663541098539,0.9709866729178029,0.030798121554527245,0.9306088558653453,0.07268356686868423,0.7852417221279765,0.09492253867783579,0.2821285011581999
